lat,lon,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
-55.75,-68.25,22.894854921057856,20.679146333892163,22.894854921057856,22.15622821488472,22.894854921057856,22.15622821488472,22.894854921057856,22.894854921057856,22.15622821488472,22.894854921057856,22.15622821488472,22.894854921057856
-55.75,-67.75,0.14946100526847328,0.1349963401181844,0.14946100526847328,0.14463893584091014,0.14946100526847328,0.14463893584091014,0.14946100526847328,0.14946100526847328,0.14463893584091014,0.14946100526847328,0.14463893584091014,0.14946100526847328
-55.75,-67.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-55.25,-70.75,6.731942842189653,6.080449645229891,6.731942842189653,6.514767477031967,6.731942842189653,6.514767477031967,6.731942842189653,6.731942842189653,6.514767477031967,6.731942842189653,6.514767477031967,6.731942842189653
-55.25,-70.25,6.381808759584203,5.782630992900025,6.402198599282201,6.195676063821523,6.402198599282201,6.195676063821523,6.402198599282201,6.402198599282201,6.195676063821523,6.402198599282201,6.195676063821523,6.3802710831385525
-55.25,-69.75,12.891369921289368,12.092319315999646,13.748229810376813,13.357269069077972,13.802538019176666,13.357269069077972,13.802538019176666,13.802538019176666,13.357269069077972,13.802538019176666,12.831705758111411,12.71037808901815
-55.25,-69.25,222.65204477802945,202.1918350722799,224.64210203420362,217.50719389031474,224.7576468690022,217.50719389031474,224.7576468690022,224.7576468690022,217.50719389031474,224.7576468690022,216.4954717086939,222.29155342075137
-55.25,-68.75,285.4376270667576,258.7099920362348,286.9594674711948,277.9577269829788,287.22321878647836,277.9577269829788,287.22321878647836,287.22321878647836,277.9577269829788,287.22321878647836,277.64445334716675,285.4893935327236
-55.25,-68.25,438.69440495807066,396.7864413697698,439.85432754604517,425.94902863777725,440.18093344883437,425.98126323689394,440.18093344883437,440.18093344883437,425.98126323689394,440.18093344883437,425.9287750401022,439.254469231807
-55.25,-67.75,-3.84052590776553,-1.7511223287815365,-0.3825037815854079,0.0,0.0,0.0,0.0,0.0,0.0,-0.5364211154522249,-3.275000281482059,-6.054183853976536
-55.25,-67.25,-4.207843948885012,-4.408346348826896,-2.121797304356909,-0.054372042081530285,0.0,0.0,0.0,0.0,0.0,0.0,-0.3851654965888689,-2.7514015919385177
-55.25,-66.75,0.8022719456483287,0.7246327251016993,0.8022719456483287,0.7763922054661094,0.8022719456483287,0.7763922054661094,0.8022719456483287,0.8022719456483287,0.7763922054661094,0.8022719456483287,0.7763922054661094,0.8022719456483287
-54.75,-71.75,9.043980779061258,8.168756832700666,9.043980779061258,8.752227859735655,9.043980779061258,8.752227859735655,9.043980779061258,9.043980779061258,8.752227859735655,9.043980779061258,8.752227859735655,9.043980779061258
-54.75,-71.25,8.988614293863748,8.19481998392547,9.148002575897976,8.868998355063496,9.164666939420044,8.868998355063496,9.164666939420044,9.164666939420044,8.868998355063496,9.164666939420044,8.856407831639757,9.066216562976877
-54.75,-70.75,13.688873008568464,12.736155071991902,14.33479295368511,13.897764392190311,14.361053848080758,13.897764392190311,14.361053848080758,14.361053848080758,13.897764392190311,14.310646413680729,13.597899713308607,13.731895524007768
-54.75,-70.25,23.87687293974284,21.760690787582575,24.26501088103589,23.519528630109562,24.304915826004276,23.52088628322724,24.304915826004276,24.304915826004276,23.52088628322724,24.304915826004276,23.44737188108047,24.00916198907794
-54.75,-69.75,20.548700586025518,18.73206421059956,21.09933137203342,20.453912638060444,21.170082973835406,20.487149351091887,21.170082973835406,21.170082973835406,20.487149351091887,21.170082973835406,20.487149351091887,21.099904259497407
-54.75,-69.25,71.93915794951067,65.09297978084601,72.22967319363966,69.9230706965111,72.27477542682527,69.94333105821579,72.27477542682527,72.27477542682527,69.94333105821579,72.27477542682527,69.94333105821579,72.21817147801357
-54.75,-68.75,99.12625367870896,94.63153072396108,108.6946465460378,106.76417342496006,110.32401306780048,106.76417342496006,110.32401306780048,110.32401306780048,106.76417342496006,110.32401306780048,105.43649450668272,100.78456833664404
-54.75,-68.25,15704.074544580828,14192.326363602755,15724.240183313086,15221.00900563752,15728.390638412122,15221.00900563752,15728.390638412122,15728.390638412122,15221.00900563752,15727.510683267406,15212.28041831532,15697.342887724022
-54.75,-67.75,425.0548928638045,386.2193211434369,439.62322361892257,429.44397893895257,443.98087737645983,429.6574901818267,443.98087737645983,443.98087737645983,429.6574901818267,443.98087737645983,427.4393456030748,430.1484645207638
-54.75,-67.25,963.3343941775529,870.411386346801,980.3963148303792,953.8939481453472,985.6913936536712,953.8939481453472,985.6913936536712,985.6913936536712,953.8939481453472,985.6835490924495,945.0118804417634,954.3004013629252
-54.75,-66.75,855.4372748589976,771.414789273771,880.8620093153277,860.6192846921858,889.7532225685991,861.0495046883116,889.7532225685991,889.7532225685991,861.0495046883116,889.7532225685991,852.987382063231,864.7223895366278
-54.75,-66.25,1413.449700970683,1276.5951632892065,1424.545832815933,1382.7832554282468,1428.9721264841428,1382.8724556808265,1428.9721264841428,1428.9721264841428,1382.8724556808265,1428.9721264841428,1379.4448885285492,1420.4352827368166
-54.75,-65.75,329.52530276493326,297.6408596018755,329.8568953756321,319.36231161050364,330.00828689125046,319.36231161050364,330.00828689125046,330.00828689125046,319.36231161050364,330.00828689125046,319.2097903074555,329.7981464292725
-54.75,-65.25,300.62861852307924,271.7848635367709,300.9219901979168,291.21457135998753,300.9219901979168,291.21457135998753,300.9219901979168,300.9219901979168,291.21457135998753,300.9219901979168,291.15216831409634,300.36162631764
-54.75,-64.75,4.664250031301776,4.212870996014431,4.664250031301776,4.513749094662387,4.664250031301776,4.513749094662387,4.664250031301776,4.664250031301776,4.513749094662387,4.664250031301776,4.513749094662387,4.664250031301776
-54.75,-64.25,40.81106222785684,36.861604592904314,40.81106222785684,39.494576349538704,40.81106222785684,39.494576349538704,40.81106222785684,40.81106222785684,39.494576349538704,40.81106222785684,39.494576349538704,40.81106222785684
-54.75,-36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-54.75,-35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-54.75,158.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-54.75,159.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-54.25,-72.75,-703.6918854337847,-2.3787595735353086,-2.633622751487305,-63.49901640223244,-2.633622751487305,-2.5486684431206683,-2.633622751487305,-2.633622751487305,-2.5486684431206683,-2.633622751487305,-122.35241620349504,-211.4823004669524
-54.25,-72.25,-168.97829011845351,312.1565367820922,406.8010708430602,334.0530862678206,406.8010708430602,393.6777665908885,406.8010708430602,406.8010708430602,393.6777665908885,406.8010708430602,393.6777665908885,191.84274021205783
-54.25,-71.75,-1941.4275367048422,-225.34149806511414,147.08475561810678,22.016504105510194,147.08475561810678,142.3399268665671,147.08475561810678,147.08475561810678,142.3399268665671,147.08475561810678,-49.053774983678295,-704.4372271903185
-54.25,-71.25,-7959.00270317158,-2916.8242732253034,-708.9406107591772,385.7878555549755,398.64724845818046,385.7878555549755,398.64724845818046,398.64724845818046,385.7878555549755,154.42377211421217,-1708.4935944241643,-6689.402791759925
-54.25,-70.75,-1767.3736801216974,-602.5052553077203,205.34228108433263,321.39629501829313,386.3272071589445,373.8650391860665,386.3272071589445,386.3272071589445,373.8650391860665,386.3272071589445,234.40038422608086,-663.1218236182394
-54.25,-70.25,20.01614432257179,18.078961677129655,20.01614432257179,19.370316082639192,20.01614432257179,19.370316082639192,20.01614432257179,20.01614432257179,19.370316082639192,20.01614432257179,19.370316082639192,20.01614432257179
-54.25,-69.75,1163.9515591215077,1051.3103255999958,1163.9515591215077,1126.4039202858476,1163.9515591215077,1126.4039202858476,1163.9515591215077,1163.9515591215077,1126.4039202858476,1163.9515591215077,1126.4039202858476,1163.9515591215077
-54.25,-69.25,469.2891907612757,423.873269771595,469.2891907612757,454.1499318981532,469.2891907612757,454.1499318981532,469.2891907612757,469.2891907612757,454.1499318981532,469.2891907612757,454.1499318981532,469.2891907612757
